 -1.28074884 -673.2547 -993.299988
 -1.36169529 -777.331665 -992.200012
 -1.44542146 -873.993286 -991.099976
 -1.53326213 -893.28418 -990.
 -1.6241796 -624.116882 -988.900024
 -1.7172153  300.293091 -987.799988
 -1.81207728  1999.9386 -986.700012
 -1.90863371  4149.21729 -985.599976
 -2.00657344  6155.69043 -984.5
 -2.10434222  7191.75049 -983.400024
 -2.2021234  6781.67383 -982.299988
 -2.29949617  5045.50195 -981.200012
 -2.39510822  2624.83936 -980.099976
 -2.4874022  59.1095428 -979.
 -2.57625127 -2548.27295 -977.900024
 -2.66145587 -5117.88916 -976.799988
 -2.7428844 -7202.68848 -975.700012
 -2.81977892 -8368.75195 -974.599976
 -2.89176798 -8709.80078 -973.5
 -2.95923185 -8362.91113 -972.400024
 -3.0211792 -7192.41748 -971.299988
 -3.07642221 -5106.18555 -970.200012
 -3.12462997 -2532.64429 -969.099976
 -3.16587853  96.2384567 -968.
 -3.19864535  2724.78369 -966.900024
 -3.2208724  5295.84961 -965.799988
 -3.23090363  7374.57031 -964.700012
 -3.22812033  8532.81738 -963.599976
 -3.2116437  8865.27734 -962.5
 -3.1794939  8508.53516 -961.400024
 -3.13237929  7325.77734 -960.299988
 -3.07061553  5224.02344 -959.200012
 -2.99413896  2633.78711 -958.099976
 -2.90222049 -9.74558449 -957.
 -2.79596996 -2649.15137 -955.900024
 -2.67762709 -5226.72119 -954.799988
 -2.54753113 -7309.09131 -953.700012
 -2.40661573 -8471.26465 -952.599976
 -2.25577545 -8809. -951.5
 -2.09699416 -8458.09863 -950.400024
 -1.93030703 -7280.83447 -949.299988
 -1.75707364 -5183.8042 -948.200012
 -1.57903242 -2597.63477 -947.099976
 -1.39931285  42.6419411 -946.
 -1.21921086  2680.52051 -944.900024
 -1.04038632  5259.96191 -943.799988
 -0.864606678  7348.71094 -942.700012
 -0.694636405  8520.23438 -941.599976
 -0.533030808  8868.45801 -940.5
 -0.379831105  8528.87012 -939.400024
 -0.237502322  7362.82178 -938.299988
 -0.107366115  5273.11719 -937.200012
  0.0110355588  2687.16162 -936.099976
  0.118188329  41.144783 -935.
  0.213751495 -2606.44922 -933.900024
  0.297466755 -5197.96924 -932.799988
  0.369988114 -7297.76514 -931.700012
  0.431548715 -8475.53711 -930.599976
  0.483792722 -8824.92969 -929.5
  0.525814831 -8482.79492 -928.400024
  0.55923897 -7312.24023 -927.299988
  0.586088657 -5219.4541 -926.200012
  0.60639298 -2634.85645 -925.099976
  0.621176958  5.56149769 -924.
  0.632259488  2644.39111 -922.900024
  0.642134666  5224.98584 -921.799988
  0.652700186  7314.19043 -920.700012
  0.665272892  8484.5 -919.599976
  0.680569291  8829.53516 -918.5
  0.701387465  8484.76855 -917.400024
  0.727087319  7311.89111 -916.299988
  0.756776154  5215.41797 -915.200012
  0.791509688  2624.77148 -914.099976
  0.830846488 -23.6687431 -913.
  0.873291135 -2671.48853 -911.900024
  0.916956425 -5259.65039 -910.799988
  0.960389733 -7350.75488 -909.700012
  1.00253654 -8515.9668 -908.599976
  1.04293251 -8851.90723 -907.5
  1.07916582 -8496.67969 -906.400024
  1.11214316 -7313.99316 -905.299988
  1.14236844 -5211.25391 -904.200012
  1.1691606 -2619.43408 -903.099976
  1.1922648  26.4045925 -902.
  1.21286881  2669.32495 -900.900024
  1.23278415  5251.48096 -899.799988
  1.25290394  7337.61328 -898.700012
  1.27420437  8500.74805 -897.599976
  1.29690731  8837.2666 -896.5
  1.32356262  8484.66895 -895.400024
  1.35329235  7306.70947 -894.299988
  1.3864069  5210.4873 -893.200012
  1.42355144  2625.38965 -892.099976
  1.46557665 -14.7267447 -891.
  1.51187301 -2653.2251 -889.900024
  1.56117165 -5232.63281 -888.799988
  1.61307979 -7318.09082 -887.700012
  1.66757715 -8481.91895 -886.599976
  1.72495496 -8819.3252 -885.5
  1.78346574 -8467.33789 -884.400024
  1.84532821 -7289.81689 -883.299988
  1.91116381 -5194.29492 -882.200012
  1.98162758 -2610.47534 -881.099976
  2.0567162  27.8615704 -880.
  2.13818574  2664.29224 -878.900024
  2.22793913  5241.99023 -877.799988
  2.32712841  7327.59375 -876.700012
  2.4358027  8494.31641 -875.599976
  2.55360556  8836.52539 -874.5
  2.68166351  8489.77344 -873.400024
  2.81657577  7315.59473 -872.299988
  2.9569478  5218.51172 -871.200012
  3.10021782  2628.27002 -870.099976
  3.24413824 -18.4625931 -869.
  3.38481641 -2663.23413 -867.900024
  3.51777101 -5247.67627 -866.799988
  3.63876438 -7336.36816 -865.700012
  3.74493694 -8501.82324 -864.599976
  3.83283091 -8839.60742 -863.5
  3.89834809 -8486.22754 -862.400024
  3.94103527 -7304.39307 -861.299988
  3.95866632 -5201.98877 -860.200012
  3.95044971 -2612.14526 -859.099976
  3.91489935  28.617342 -858.
  3.85295224  2663.24219 -856.900024
  3.76618981  5235.44238 -855.799988
  3.65583611  7314.87939 -854.700012
  3.52309752  8479.13184 -853.599976
  3.36933279  8824.03223 -852.5
  3.19787836  8485.10352 -851.400024
  3.00814629  7323.88428 -850.299988
  2.80262876  5242.31152 -849.200012
  2.58229852  2664.67993 -848.099976
  2.34986544  25.0482521 -847.
  2.10520411 -2618.42627 -845.900024
  1.84849679 -5208.46533 -844.799988
  1.58057165 -7310.25293 -843.700012
  1.30230069 -8493.32715 -842.599976
  1.01383722 -8850.23926 -841.5
  0.714959741 -8516.78223 -840.400024
  0.408145159 -7353.56104 -839.299988
  0.093405664 -5261.55762 -838.200012
 -0.227763653 -2668.69556 -837.099976
 -0.555033684 -14.0392075 -836.
 -0.885835528  2641.35059 -834.900024
 -1.21787441  5236.75635 -833.799988
 -1.54879355  7333.47217 -832.700012
 -1.87706578  8502.9541 -831.599976
 -2.19999003  8843.69629 -830.5
 -2.51490855  8495.7627 -829.400024
 -2.82143235  7324.29004 -828.299988
 -3.11677146  5235.41016 -827.200012
 -3.39865446  2655.62451 -826.099976
 -3.66395998  17.47892 -825.
 -3.91107035 -2622.39282 -823.900024
 -4.13719606 -5206.73389 -822.799988
 -4.33988762 -7300.1582 -821.700012
 -4.51502466 -8472.71777 -820.599976
 -4.66007185 -8818.11816 -819.5
 -4.77261686 -8473.31445 -818.400024
 -4.84833288 -7301.83203 -817.299988
 -4.88612986 -5209.77783 -816.200012
 -4.88506651 -2626.12817 -815.099976
 -4.84568977  14.3403139 -814.
 -4.76838255  2654.31982 -812.900024
 -4.65485954  5236.62939 -811.799988
 -4.50775719  7327.25879 -810.700012
 -4.33137417  8498.4541 -809.599976
 -4.13003874  8844.36426 -808.5
 -3.9073863  8500.69727 -807.400024
 -3.66988325  7328.51758 -806.299988
 -3.42156672  5230.97412 -805.200012
 -3.16630816  2637.23438 -804.099976
 -2.90698147 -15.0919714 -803.
 -2.64715171 -2666.49634 -801.900024
 -2.3895185 -5257.23047 -800.799988
 -2.13561821 -7349.78906 -799.700012
 -1.88591886 -8516.43164 -798.599976
 -1.64074624 -8854.93066 -797.5
 -1.40117538 -8503.58594 -796.400024
 -1.16511667 -7324.76758 -795.299988
 -0.93274498 -5222.24854 -794.200012
 -0.704124928 -2624.46362 -793.099976
 -0.47960493  32.1942711 -792.
 -0.258694321  2688.51392 -790.900024
 -0.0407873616  5283.60254 -789.799988
  0.173692077  7377.26758 -788.700012
  0.383820802  8540.40723 -787.599976
  0.588861048  8872.05176 -786.5
  0.788321614  8511.8418 -785.400024
  0.979644418  7324.0625 -784.299988
  1.1621418  5217.16943 -783.200012
  1.33433819  2623.60181 -782.099976
  1.49531102 -21.1899643 -781.
  1.64311326 -2660.76587 -779.900024
  1.77539575 -5239.12305 -778.799988
  1.8907789 -7325.58691 -777.700012
  1.98821604 -8496.88379 -776.599976
  2.06637979 -8848.56738 -775.5
  2.12429094 -8516.08008 -774.400024
  2.16286874 -7359.74805 -773.299988
  2.1815424 -5278.9668 -772.200012
  2.18042278 -2697.49683 -771.099976
  2.1595633 -51.6963272 -770.
  2.12049842  2598.08105 -768.900024
  2.06476879  5192.27979 -767.799988
  1.99465251  7293.31738 -766.700012
  1.91084206  8470.69043 -765.599976
  1.81600857  8819.80664 -764.5
  1.71261537  8479.24707 -763.400024
  1.60155547  7313.0083 -762.299988
  1.48568618  5225.72461 -761.200012
  1.3679359  2644.20923 -760.099976
  1.25086057  3.10373306 -759.
  1.13616729 -2639.27441 -757.900024
  1.02494395 -5224.43945 -756.799988
  0.918234169 -7316.49316 -755.700012
  0.817081332 -8486.64941 -754.599976
  0.721237421 -8829.76367 -753.5
  0.629953086 -8482.47266 -752.400024
  0.543707967 -7306.85986 -751.299988
  0.460758954 -5207.80908 -750.200012
  0.379527658 -2615.5498 -749.099976
  0.298721194  32.9105873 -748.
  0.218055427  2678.80029 -746.900024
  0.13824147  5262.99658 -745.799988
  0.0601107106  7349.15088 -744.700012
 -0.0154168876  8510.12305 -743.599976
 -0.0853831843  8842.55566 -742.5
 -0.147186115  8483.33887 -741.400024
 -0.19899556  7295.24902 -740.299988
 -0.236531019  5186.79834 -739.200012
 -0.256438643  2592.00781 -738.099976
 -0.255033642 -52.5542564 -737.
 -0.230316341 -2689.98462 -735.900024
 -0.180988058 -5263.38086 -734.799988
 -0.105856046 -7341.06201 -733.700012
 -0.00411809655 -8500.23145 -732.599976
  0.12314482 -8837.23438 -731.5
  0.274260998 -8487.2207 -730.400024
  0.448943675 -7311.16895 -729.299988
  0.643735409 -5213.69043 -728.200012
  0.855136156 -2624.80859 -727.099976
  1.07901573  18.9337845 -726.
  1.31219101  2659.33057 -724.900024
  1.55156302  5238.75928 -723.799988
  1.7928201  7323.97363 -722.700012
  2.03256869  8489.48633 -721.599976
  2.26776195  8830.65234 -720.5
  2.49656272  8483.24316 -719.400024
  2.71491385  7309.20264 -718.299988
  2.92294836  5214.04639 -717.200012
  3.11996818  2627.94043 -716.099976
  3.30675197 -13.0957088 -715.
  3.48338127 -2651.25391 -713.900024
  3.6503458 -5228.92285 -712.799988
  3.80899668 -7312.08838 -711.700012
  3.96071267 -8473.99902 -710.599976
  4.10701656 -8809.46191 -709.5
  4.24812508 -8454.3457 -708.400024
  4.38669872 -7271.56641 -707.299988
  4.52230167 -5169.4375 -706.200012
  4.65498209 -2580.37378 -705.099976
  4.78393126  60.366806 -704.
  4.90927792  2696.1875 -702.900024
  5.03096151  5269.93115 -701.799988
  5.14791155  7348.49512 -700.700012
  5.25941849  8507.07129 -699.599976
  5.36431599  8841.60449 -698.5
  5.46187592  8488.04492 -697.400024
  5.54973841  7308.73633 -696.299988
  5.62757969  5209.97803 -695.200012
  5.69450283  2621.88428 -694.099976
  5.75031853 -20.4768982 -693.
  5.79404306 -2659.8606 -691.900024
  5.82459211 -5238.69287 -690.799988
  5.84182453 -7323.17578 -689.700012
  5.84649038 -8487.74414 -688.599976
  5.83975935 -8828.78027 -687.5
  5.82253456 -8483.58887 -686.400024
  5.79814482 -7315.5 -685.299988
  5.76843691 -5228.89551 -684.200012
  5.73612785 -2649.38892 -683.099976
  5.70335817 -10.1719246 -682.
  5.6731329  2631.20898 -680.900024
  5.64869261  5216.74756 -679.799988
  5.63205004  7310.68066 -678.700012
  5.62344599  8483.76172 -677.599976
  5.62337637  8830.81348 -676.5
  5.63110399  8489.43164 -675.400024
  5.64283228  7322.93506 -674.299988
  5.65687275  5235.32568 -673.200012
  5.66909075  2652.99194 -672.099976
  5.67667866  10.5635357 -671.
  5.67448187 -2633.68823 -669.900024
  5.65825748 -5221.60986 -668.799988
  5.62431526 -7317.69971 -667.700012
  5.5701437 -8493.16699 -666.599976
  5.49394941 -8842.91895 -665.5
  5.3937006 -8504.19531 -664.400024
  5.27160358 -7339.52295 -663.299988
  5.12674093 -5252.01953 -662.200012
  4.96115112 -2668.38501 -661.099976
  4.77525616 -24.3109913 -660.
  4.57130241  2621.34473 -658.900024
  4.35176468  5209.90234 -657.799988
  4.11859846  7304.78809 -656.700012
  3.87252736  8476.54688 -655.599976
  3.61435461  8820.69141 -654.5
  3.34582353  8475.66699 -653.400024
  3.06578851  7306.19287 -652.299988
  2.77513289  5218.37402 -651.200012
  2.47429132  2638.81006 -650.099976
  2.16426778  0.0982104093 -649.
  1.84523404 -2641.15332 -647.900024
  1.51744306 -5227.60742 -646.799988
  1.18176043 -7323.4834 -645.700012
  0.840018928 -8498.59668 -644.599976
  0.494469315 -8847.08984 -643.5
  0.146757856 -8506.44629 -642.400024
 -0.198944688 -7339.94238 -641.299988
 -0.540258527 -5251.69678 -640.200012
 -0.874195039 -2668.56812 -639.099976
 -1.19806564 -25.4307575 -638.
 -1.50828171  2619.8125 -636.900024
 -1.80141115  5209.81299 -635.799988
 -2.07460093  7309.32178 -634.700012
 -2.32555795  8487.86035 -633.599976
 -2.55291414  8838.09375 -632.5
 -2.75437379  8495.52441 -631.400024
 -2.93041062  7321.40527 -630.299988
 -3.07936716  5220.93848 -629.200012
 -3.2010591  2627.03687 -628.099976
 -3.29398084 -21.0332737 -627.
 -3.35852838 -2664.11255 -625.900024
 -3.39507651 -5244.15186 -624.799988
 -3.40306878 -7328.12061 -623.700012
 -3.38218427 -8492.39062 -622.599976
 -3.33186102 -8834.52734 -621.5
 -3.25273871 -8492.10938 -620.400024
 -3.14420271 -7328.51904 -619.299988
 -3.00718307 -5247.19043 -618.200012
 -2.84333587 -2671.5957 -617.099976
 -2.65528798 -33.5989685 -616.
 -2.44577622  2609.91846 -614.900024
 -2.21763515  5201.76465 -613.799988
 -1.97500277  7305.50537 -612.700012
 -1.72325289  8488.69922 -611.599976
 -1.46824193  8844.3418 -610.5
 -1.21474278  8510.50098 -609.400024
 -0.969276786  7351.16064 -608.299988
 -0.736765802  5269.64355 -607.200012
 -0.521744668  2690.73657 -606.099976
 -0.327465743  48.4170074 -605.
 -0.157590255 -2599.48145 -603.900024
 -0.0148504041 -5195.76953 -602.799988
  0.0996478572 -7304.31494 -601.700012
  0.186087325 -8492.50391 -600.599976
  0.244995669 -8852.56543 -599.5
  0.276986748 -8521.31348 -598.400024
  0.28499499 -7360.57812 -597.299988
  0.270647824 -5272.17432 -596.200012
  0.236633956 -2683.50024 -595.099976
  0.184454054 -32.5288544 -594.
  0.1174156  2620.33594 -592.900024
  0.0389629677  5214.78174 -591.799988
 -0.0478866324  7311.75488 -590.700012
 -0.140644059  8481.25488 -589.599976
 -0.236233428  8820.97852 -588.5
 -0.331228942  8471.53809 -587.400024
 -0.42354092  7299.7998 -586.299988
 -0.510114491  5214.09033 -585.200012
 -0.58820945  2640.67505 -584.099976
 -0.654931188  9.88556576 -583.
 -0.708932281 -2623.20703 -581.900024
 -0.749664605 -5202.89111 -580.799988
 -0.777077496 -7295.98096 -579.700012
 -0.790674508 -8472.96387 -578.599976
 -0.791671753 -8825.7627 -577.5
 -0.782436669 -8489.64258 -576.400024
 -0.763909698 -7325.84424 -575.299988
 -0.739020407 -5236.61377 -574.200012
 -0.710780084 -2649.49438 -573.099976
 -0.682936311 -1.85451996 -572.
 -0.658306897  2646.53809 -570.900024
 -0.638876855  5236.74707 -569.799988
 -0.62709713  7332.71484 -568.700012
 -0.625836015  8505.79883 -567.599976
 -0.637109995  8851.03027 -566.5
 -0.661823452  8504.80762 -565.400024
 -0.701992512  7328.79443 -564.299988
 -0.758396208  5228.46777 -563.200012
 -0.8307212  2636.08813 -562.099976
 -0.918433964 -10.2159128 -561.
 -1.020679 -2652.23975 -559.900024
 -1.13646853 -5233.21338 -558.799988
 -1.26460004 -7321.21777 -557.700012
 -1.40174079 -8491.43945 -556.599976
 -1.54563951 -8839.06348 -555.5
 -1.69305301 -8499.98633 -554.400024
 -1.84011817 -7336.12158 -553.299988
 -1.98321283 -5250.73535 -552.200012
 -2.11920786 -2670.23975 -551.099976
 -2.24523473 -29.3178196 -550.
 -2.35812998  2614.4292 -548.900024
 -2.45448089  5204.27051 -547.799988
 -2.53176546  7305.57959 -546.700012
 -2.58830571  8487.90723 -545.599976
 -2.62305808  8844.24414 -544.5
 -2.63487506  8511.60938 -543.400024
 -2.62404609  7352.81055 -542.299988
 -2.59116435  5270.22852 -541.200012
 -2.53613567  2688.93164 -540.099976
 -2.45980477  43.8885422 -539.
 -2.36404204 -2606.31885 -537.900024
 -2.25063133 -5203.36279 -536.799988
 -2.1222229 -7309.36523 -535.700012
 -1.98004806 -8491.5293 -534.599976
 -1.82679725 -8843.75781 -533.5
 -1.66499925 -8504.52734 -532.400024
 -1.49653172 -7337.93311 -531.299988
 -1.32344782 -5248.82129 -530.200012
 -1.14878631 -2664.56714 -529.099976
 -0.975351095 -20.0748463 -528.
 -0.805170655  2626.60767 -526.900024
 -0.64005506  5217.09912 -525.799988
 -0.481107175  7314.59863 -524.700012
 -0.330868185  8489.49121 -523.599976
 -0.190436646  8838.00781 -522.5
 -0.0611463524  8499.87402 -521.400024
  0.0559675656  7340.74219 -520.299988
  0.159636766  5264.93555 -519.200012
  0.249711514  2694.66113 -518.099976
  0.326103002  60.4771042 -517.
  0.387913555 -2581.08008 -515.900024
  0.434112191 -5172.7998 -514.799988
  0.463867486 -7277.11182 -513.700012
  0.477463633 -8458.86621 -512.599976
  0.47461918 -8808.86719 -511.5
  0.454926819 -8463.70605 -510.399994
  0.419887424 -7286.95947 -509.299988
  0.370109588 -5186.29443 -508.200012
  0.306821972 -2594.948 -507.100006
  0.229010567  49.8084602 -506.
  0.139923409  2689.57666 -504.899994
  0.0422971547  5265.81152 -503.799988
 -0.0631532446  7344.76807 -502.700012
 -0.175120473  8502.33301 -501.600006
 -0.292063475  8836.05957 -500.5
 -0.411574364  8482.59277 -499.399994
 -0.534092665  7304.55566 -498.299988
 -0.657154739  5207.4707 -497.200012
 -0.779748738  2620.11646 -496.100006
 -0.897403181 -23.4560318 -495.
 -1.00965929 -2666.27734 -493.899994
 -1.11523163 -5251.18408 -492.799988
 -1.21015167 -7344.13818 -491.700012
 -1.29171085 -8517.24121 -490.600006
 -1.35651278 -8865.47461 -489.5
 -1.4023093 -8525.78809 -488.399994
 -1.4254235 -7361.25537 -487.299988
 -1.42394447 -5275.93994 -486.200012
 -1.39552879 -2696.78687 -485.100006
 -1.34149146 -58.2326584 -484.
 -1.25943804  2582.12451 -482.899994
 -1.1476419  5168.1377 -481.799988
 -1.0082438  7267.34717 -480.700012
 -0.841750026  8450.3457 -479.600006
 -0.650431275  8808.88965 -478.5
 -0.435457319  8478.02246 -477.399994
 -0.200716987  7319.31348 -476.299988
  0.0509605855  5235.53857 -475.200012
  0.315779477  2654.94385 -474.100006
  0.592143059  14.8747063 -473.
  0.874210894 -2624.73535 -471.899994
  1.15608323 -5205.28027 -470.799988
  1.43432975 -7292.78125 -469.700012
  1.70460463 -8460.38574 -468.600006
  1.96253765 -8803.27148 -467.5
  2.20253038 -8457.76953 -466.399994
  2.4217391 -7286.52783 -465.299988
  2.61592555 -5194.17383 -464.200012
  2.78195882 -2608.76245 -463.100006
  2.91460896  34.8454971 -462.
  3.0126543  2678.23535 -460.899994
  3.0759213  5262.44678 -459.799988
  3.10226226  7351.8042 -458.700012
  3.0908978  8519.06543 -457.600006
  3.04213095  8860.99414 -456.5
  2.95777369  8514.99121 -455.399994
  2.83771896  7343.38281 -454.299988
  2.6849277  5249.40137 -453.200012
  2.50107384  2660.66162 -452.100006
  2.29112482  13.135746 -451.
  2.05733848 -2633.96094 -449.899994
  1.7998817 -5221.82764 -448.799988
  1.52395701 -7315.79297 -447.700012
  1.2323209 -8489.36328 -446.600006
  0.927822649 -8839.22656 -445.5
  0.612449348 -8502.77344 -444.399994
  0.29049018 -7342.08301 -443.299988
 -0.0365886949 -5258.30664 -442.200012
 -0.365294605 -2676.14966 -441.100006
 -0.695634127 -30.9878464 -440.
 -1.02404249  2617.53418 -438.899994
 -1.34579182  5210.15283 -437.799988
 -1.66052222  7309.58838 -436.700012
 -1.9657228  8484.72461 -435.600006
 -2.25924587  8830.14062 -434.5
 -2.53846192  8483.35645 -433.399994
 -2.80225134  7308.23877 -432.299988
 -3.04758143  5212.02246 -431.200012
 -3.27400374  2625.96899 -430.100006
 -3.47714877 -14.5776539 -429.
 -3.65705752 -2652.7124 -427.899994
 -3.81506944 -5232.36035 -426.799988
 -3.9487555 -7321.9585 -425.700012
 -4.05873632 -8495.06152 -424.600006
 -4.14541626 -8845.21777 -423.5
 -4.2107048 -8507.17969 -422.399994
 -4.25582075 -7341.66699 -421.299988
 -4.28391695 -5250.89062 -420.200012
 -4.29674816 -2663.05713 -419.100006
 -4.30025864 -15.4124088 -418.
 -4.2960434  2632.45068 -416.899994
 -4.28504229  5221.82275 -415.799988
 -4.27189875  7317.4502 -414.700012
 -4.25916243  8491.48047 -413.600006
 -4.24872494  8840.07227 -412.5
 -4.24137783  8501.02832 -411.399994
 -4.23893642  7337.53369 -410.299988
 -4.24090338  5252.65625 -409.200012
 -4.2480011  2671.99658 -408.100006
 -4.25671625  29.9178371 -407.
 -4.2676115 -2615.12134 -405.899994
 -4.28091574 -5205.12451 -404.799988
 -4.29266405 -7304.70166 -403.700012
 -4.30140972 -8483.6123 -402.600006
 -4.30504799 -8835.58789 -401.5
 -4.30262852 -8497.17871 -400.399994
 -4.29164886 -7330.59229 -399.299988
 -4.27179193 -5239.37842 -398.200012
 -4.24125862 -2652.40601 -397.100006
 -4.20227051 -6.70122147 -396.
 -4.15266514  2638.29297 -394.899994
 -4.0912118  5223.67285 -393.799988
 -4.01966715  7314.03174 -392.700012
 -3.93799758  8481.57129 -391.600006
 -3.84676552  8822.05566 -390.5
 -3.74528027  8472.39746 -389.399994
 -3.63436961  7295.75879 -388.299988
 -3.51371312  5198.68896 -387.200012
 -3.38350534  2611.80811 -386.100006
 -3.24161196 -29.5472679 -385.
 -3.08981824 -2667.62402 -383.899994
 -2.93017483 -5244.33838 -382.799988
 -2.76139975 -7325.87256 -381.700012
 -2.58534503 -8486.72656 -380.600006
 -2.40357232 -8823.4873 -379.5
 -2.2189436 -8473.19824 -378.399994
 -2.03343105 -7299.61133 -377.299988
 -1.85041094 -5208.81543 -376.200012
 -1.67280161 -2628.30347 -375.100006
 -1.50604427  9.26205635 -374.
 -1.35164797  2647.18213 -372.899994
 -1.21079338  5228.1875 -371.799988
 -1.08799231  7318.14453 -370.700012
 -0.984468639  8489.0127 -369.600006
 -0.902000487  8835.81641 -368.5
 -0.839955449  8495.99219 -367.399994
 -0.799051404  7333.19531 -366.299988
 -0.777851939  5250.35596 -365.200012
 -0.775939941  2671.08154 -364.100006
 -0.789227068  27.8907623 -363.
 -0.817354321 -2621.17358 -361.899994
 -0.860002339 -5217.00342 -360.799988
 -0.912442267 -7320.81104 -359.700012
 -0.973520219 -8499.99121 -358.600006
