 -.1375E+00 0.3006E-07 0.1233E+04 0.5736E+14 0.1283E+15 -.6913E+14
 -.1359E+00 0.6830E-09 0.1234E+04 0.1304E+13 0.1015E+15 -.3166E+14
 -.1344E+00 0.2074E-07 0.1236E+04 0.3958E+14 0.1240E+15 0.2162E+14
 -.1328E+00 0.8276E-07 0.1238E+04 0.1580E+15 0.1870E+15 0.6686E+14
 -.1313E+00 0.1598E-06 0.1240E+04 0.3050E+15 0.2632E+15 0.8304E+14
 -.1297E+00 0.2171E-06 0.1242E+04 0.4144E+15 0.3185E+15 0.6180E+14
 -.1282E+00 0.2280E-06 0.1243E+04 0.4351E+15 0.3280E+15 0.1172E+14
 -.1267E+00 0.1864E-06 0.1245E+04 0.3557E+15 0.2874E+15 -.4486E+14
 -.1251E+00 0.1107E-06 0.1247E+04 0.2112E+15 0.2164E+15 -.8159E+14
 -.1236E+00 0.3639E-07 0.1249E+04 0.6946E+14 0.1505E+15 -.8007E+14
 -.1221E+00 0.4951E-09 0.1250E+04 0.9449E+12 0.1251E+15 -.3870E+14
 -.1206E+00 0.2439E-07 0.1252E+04 0.4654E+14 0.1589E+15 0.2575E+14
 -.1190E+00 0.1032E-06 0.1254E+04 0.1969E+15 0.2448E+15 0.8493E+14
 -.1175E+00 0.2064E-06 0.1256E+04 0.3940E+15 0.3510E+15 0.1113E+15
 -.1160E+00 0.2908E-06 0.1258E+04 0.5551E+15 0.4348E+15 0.9095E+14
 -.1145E+00 0.3190E-06 0.1259E+04 0.6089E+15 0.4611E+15 0.3039E+14
 -.1130E+00 0.2772E-06 0.1261E+04 0.5290E+15 0.4187E+15 -.4510E+14
 -.1115E+00 0.1824E-06 0.1263E+04 0.3481E+15 0.3268E+15 -.1022E+15
 -.1100E+00 0.7646E-07 0.1265E+04 0.1459E+15 0.2278E+15 -.1142E+15
 -.1085E+00 0.8281E-08 0.1266E+04 0.1581E+14 0.1689E+15 -.7349E+14
 -.1071E+00 0.1205E-07 0.1268E+04 0.2299E+14 0.1816E+15 0.4061E+13
 -.1056E+00 0.9112E-07 0.1270E+04 0.1739E+15 0.2665E+15 0.8524E+14
 -.1041E+00 0.2151E-06 0.1272E+04 0.4105E+15 0.3918E+15 0.1336E+15
 -.1026E+00 0.3320E-06 0.1273E+04 0.6336E+15 0.5065E+15 0.1260E+15
 -.1012E+00 0.3908E-06 0.1275E+04 0.7458E+15 0.5622E+15 0.6335E+14
 -.9970E-01 0.3643E-06 0.1277E+04 0.6953E+15 0.5351E+15 -.2852E+14
 -.9824E-01 0.2628E-06 0.1279E+04 0.5015E+15 0.4376E+15 -.1095E+15
 -.9678E-01 0.1305E-06 0.1281E+04 0.2491E+15 0.3142E+15 -.1426E+15
 -.9533E-01 0.2752E-07 0.1282E+04 0.5252E+14 0.2223E+15 -.1110E+15
 -.9388E-01 0.2875E-08 0.1284E+04 0.5488E+13 0.2071E+15 -.2657E+14
 -.9244E-01 0.7217E-07 0.1286E+04 0.1377E+15 0.2807E+15 0.7470E+14
 -.9100E-01 0.2090E-06 0.1288E+04 0.3990E+15 0.4155E+15 0.1476E+15
 -.8956E-01 0.3554E-06 0.1289E+04 0.6784E+15 0.5553E+15 0.1578E+15
 -.8813E-01 0.4467E-06 0.1291E+04 0.8525E+15 0.6399E+15 0.9836E+14
 -.8670E-01 0.4407E-06 0.1293E+04 0.8411E+15 0.6323E+15 -.6452E+13
 -.8527E-01 0.3382E-06 0.1295E+04 0.6455E+15 0.5369E+15 -.1105E+15
 -.8385E-01 0.1843E-06 0.1296E+04 0.3518E+15 0.3986E+15 -.1659E+15
 -.8243E-01 0.5000E-07 0.1298E+04 0.9542E+14 0.2846E+15 -.1448E+15
 -.8102E-01 0.9070E-09 0.1300E+04 0.1731E+13 0.2542E+15 -.5292E+14
 -.7961E-01 0.6712E-07 0.1302E+04 0.1281E+15 0.3317E+15 0.7138E+14
 -.7820E-01 0.2277E-06 0.1304E+04 0.4346E+15 0.4936E+15 0.1731E+15
 -.7680E-01 0.4178E-06 0.1305E+04 0.7974E+15 0.6768E+15 0.2049E+15
 -.7540E-01 0.5560E-06 0.1307E+04 0.1061E+16 0.8058E+15 0.1489E+15
 -.7400E-01 0.5804E-06 0.1309E+04 0.1108E+16 0.8261E+15 0.2635E+14
 -.7261E-01 0.4780E-06 0.1311E+04 0.9123E+15 0.7297E+15 -.1104E+15
 -.7122E-01 0.2922E-06 0.1312E+04 0.5577E+15 0.5603E+15 -.2003E+15
 -.6983E-01 0.1060E-06 0.1314E+04 0.2024E+15 0.3957E+15 -.2007E+15
 -.6845E-01 0.5735E-08 0.1316E+04 0.1095E+14 0.3136E+15 -.1081E+15
 -.6707E-01 0.4158E-07 0.1318E+04 0.7936E+14 0.3560E+15 0.3864E+14
 -.6570E-01 0.2033E-06 0.1319E+04 0.3880E+15 0.5094E+15 0.1743E+15
 -.6433E-01 0.4223E-06 0.1321E+04 0.8060E+15 0.7089E+15 0.2360E+15
 -.6296E-01 0.6006E-06 0.1323E+04 0.1146E+16 0.8664E+15 0.1922E+15
 -.6160E-01 0.6551E-06 0.1325E+04 0.1250E+16 0.9112E+15 0.5881E+14
 -.6024E-01 0.5573E-06 0.1327E+04 0.1064E+16 0.8239E+15 -.1054E+15
 -.5888E-01 0.3494E-06 0.1328E+04 0.6668E+15 0.6482E+15 -.2242E+15
 -.5752E-01 0.1287E-06 0.1330E+04 0.2457E+15 0.4737E+15 -.2379E+15
 -.5617E-01 0.5598E-08 0.1332E+04 0.1068E+14 0.3962E+15 -.1327E+15
 -.5483E-01 0.5236E-07 0.1334E+04 0.9994E+14 0.4731E+15 0.5041E+14
 -.5348E-01 0.2668E-06 0.1335E+04 0.5093E+15 0.6933E+15 0.2312E+15
 -.5214E-01 0.5682E-06 0.1337E+04 0.1084E+16 0.9778E+15 0.3249E+15
 -.5081E-01 0.8291E-06 0.1339E+04 0.1583E+16 0.1212E+16 0.2813E+15
 -.4948E-01 0.9322E-06 0.1341E+04 0.1779E+16 0.1298E+16 0.1110E+15
 -.4815E-01 0.8248E-06 0.1342E+04 0.1574E+16 0.1200E+16 -.1157E+15
 -.4682E-01 0.5495E-06 0.1344E+04 0.1049E+16 0.9653E+15 -.2968E+15
 -.4550E-01 0.2305E-06 0.1346E+04 0.4399E+15 0.7121E+15 -.3439E+15
 -.4418E-01 0.2299E-07 0.1348E+04 0.4388E+14 0.5760E+15 -.2237E+15
 -.4286E-01 0.4339E-07 0.1350E+04 0.8281E+14 0.6503E+15 0.2199E+14
 -.4155E-01 0.3122E-06 0.1351E+04 0.5959E+15 0.9390E+15 0.2898E+15
 -.4024E-01 0.7373E-06 0.1353E+04 0.1407E+16 0.1348E+16 0.4582E+15
 -.3893E-01 0.1147E-05 0.1355E+04 0.2189E+16 0.1721E+16 0.4417E+15
 -.3763E-01 0.1364E-05 0.1357E+04 0.2602E+16 0.1906E+16 0.2334E+15
 -.3633E-01 0.1284E-05 0.1358E+04 0.2450E+16 0.1828E+16 -.8594E+14
 -.3503E-01 0.9331E-06 0.1360E+04 0.1781E+16 0.1525E+16 -.3781E+15
 -.3374E-01 0.4634E-06 0.1362E+04 0.8844E+15 0.1143E+16 -.5064E+15
 -.3245E-01 0.9384E-07 0.1364E+04 0.1791E+15 0.8759E+15 -.3984E+15
 -.3116E-01 0.1526E-07 0.1366E+04 0.2913E+14 0.8791E+15 -.8471E+14
 -.2988E-01 0.3002E-06 0.1367E+04 0.5729E+15 0.1197E+16 0.3071E+15
 -.2860E-01 0.8600E-06 0.1369E+04 0.1641E+16 0.1732E+16 0.6035E+15
 -.2732E-01 0.1473E-05 0.1371E+04 0.2811E+16 0.2282E+16 0.6607E+15
 -.2605E-01 0.1875E-05 0.1373E+04 0.3578E+16 0.2623E+16 0.4333E+15
 -.2477E-01 0.1879E-05 0.1374E+04 0.3585E+16 0.2613E+16 0.4008E+13
 -.2351E-01 0.1466E-05 0.1376E+04 0.2799E+16 0.2264E+16 -.4444E+15
 -.2224E-01 0.8132E-06 0.1378E+04 0.1552E+16 0.1748E+16 -.7041E+15
 -.2098E-01 0.2234E-06 0.1380E+04 0.4264E+15 0.1335E+16 -.6358E+15
 -.1972E-01 0.1017E-08 0.1381E+04 0.1941E+13 0.1271E+16 -.2398E+15
 -.1847E-01 0.3092E-06 0.1383E+04 0.5902E+15 0.1667E+16 0.3323E+15
 -.1721E-01 0.1082E-05 0.1385E+04 0.2064E+16 0.2429E+16 0.8326E+15
 -.1597E-01 0.2031E-05 0.1387E+04 0.3876E+16 0.3288E+16 0.1023E+16
 -.1472E-01 0.2760E-05 0.1389E+04 0.5268E+16 0.3909E+16 0.7866E+15
 -.1348E-01 0.2939E-05 0.1390E+04 0.5609E+16 0.4037E+16 0.1922E+15
 -.1224E-01 0.2459E-05 0.1392E+04 0.4693E+16 0.3627E+16 -.5173E+15
 -.1100E-01 0.1512E-05 0.1394E+04 0.2887E+16 0.2888E+16 -.1020E+16
 -.9765E-02 0.5317E-06 0.1396E+04 0.1015E+16 0.2205E+16 -.1057E+16
 -.8534E-02 0.1360E-07 0.1397E+04 0.2596E+14 0.1982E+16 -.5586E+15
 -.7306E-02 0.2945E-06 0.1399E+04 0.5621E+15 0.2450E+16 0.3028E+15
 -.6081E-02 0.1374E-05 0.1401E+04 0.2623E+16 0.3541E+16 0.1164E+16
 -.4859E-02 0.2878E-05 0.1403E+04 0.5493E+16 0.4890E+16 0.1621E+16
 -.3640E-02 0.4185E-05 0.1404E+04 0.7987E+16 0.5972E+16 0.1409E+16
 -.2423E-02 0.4696E-05 0.1406E+04 0.8962E+16 0.6343E+16 0.5508E+15
 -.1210E-02 0.4120E-05 0.1408E+04 0.7864E+16 0.5868E+16 -.6203E+15
 0.0000E+00 0.2662E-05 0.1410E+04 0.5081E+16 0.4837E+16 -.1572E+16
 0.1207E-02 0.9989E-06 0.1412E+04 0.1906E+16 0.3893E+16 -.1793E+16
 0.2412E-02 0.3583E-07 0.1413E+04 0.6839E+14 0.3782E+16 -.1038E+16
 0.3613E-02 0.5161E-06 0.1415E+04 0.9849E+15 0.5011E+16 0.5177E+15
 0.4812E-02 0.2643E-05 0.1417E+04 0.5044E+16 0.7562E+16 0.2293E+16
 0.6008E-02 0.5891E-05 0.1419E+04 0.1124E+17 0.1081E+17 0.3501E+16
 0.7201E-02 0.9123E-05 0.1420E+04 0.1741E+17 0.1371E+17 0.3484E+16
 0.8391E-02 0.1101E-04 0.1422E+04 0.2101E+17 0.1520E+17 0.2035E+16
 0.9578E-02 0.1062E-04 0.1424E+04 0.2027E+17 0.1475E+17 -.4210E+15
 0.1076E-01 0.7924E-05 0.1426E+04 0.1512E+17 0.1267E+17 -.2906E+16
 0.1194E-01 0.4000E-05 0.1427E+04 0.7634E+16 0.1019E+17 -.4230E+16
 0.1312E-01 0.7604E-06 0.1429E+04 0.1451E+16 0.9068E+16 -.3492E+16
 0.1430E-01 0.2543E-06 0.1431E+04 0.4854E+15 0.1086E+17 -.5455E+15
 0.1547E-01 0.3754E-05 0.1433E+04 0.7165E+16 0.1617E+17 0.3773E+16
 0.1664E-01 0.1100E-04 0.1435E+04 0.2099E+17 0.2413E+17 0.7807E+16
 0.1781E-01 0.1994E-04 0.1436E+04 0.3806E+17 0.3250E+17 0.9641E+16
 0.1897E-01 0.2727E-04 0.1438E+04 0.5204E+17 0.3843E+17 0.7899E+16
 0.2014E-01 0.2961E-04 0.1440E+04 0.5651E+17 0.3984E+17 0.2521E+16
 0.2129E-01 0.2512E-04 0.1442E+04 0.4795E+17 0.3697E+17 -.4831E+16
 0.2245E-01 0.1498E-04 0.1443E+04 0.2859E+17 0.3354E+17 -.1094E+17
 0.2361E-01 0.4016E-05 0.1445E+04 0.7665E+16 0.3697E+17 -.1182E+17
 0.2476E-01 0.2899E-06 0.1447E+04 0.5534E+15 0.5731E+17 -.4017E+16
 0.2590E-01 0.1333E-04 0.1449E+04 0.2544E+17 0.1050E+18 0.1406E+17
 0.2705E-01 0.5148E-04 0.1450E+04 0.9825E+17 0.1878E+18 0.4112E+17
 0.2819E-01 0.1190E-03 0.1452E+04 0.2272E+18 0.3077E+18 0.7282E+17
 0.2933E-01 0.2140E-03 0.1454E+04 0.4085E+18 0.4593E+18 0.1024E+18
 0.3047E-01 0.3274E-03 0.1456E+04 0.6249E+18 0.6287E+18 0.1223E+18
 0.3161E-01 0.4443E-03 0.1458E+04 0.8481E+18 0.7960E+18 0.1260E+18
 0.3274E-01 0.5467E-03 0.1459E+04 0.1043E+19 0.9382E+18 0.1103E+18
 0.3387E-01 0.6171E-03 0.1461E+04 0.1178E+19 0.1034E+19 0.7590E+17
 0.3499E-01 0.6430E-03 0.1463E+04 0.1227E+19 0.1069E+19 0.2801E+17
 0.3612E-01 0.6198E-03 0.1465E+04 0.1183E+19 0.1037E+19 -.2501E+17
 0.3724E-01 0.5516E-03 0.1466E+04 0.1053E+19 0.9435E+18 -.7353E+17
 0.3836E-01 0.4505E-03 0.1468E+04 0.8599E+18 0.8032E+18 -.1090E+18
 0.3948E-01 0.3337E-03 0.1470E+04 0.6369E+18 0.6369E+18 -.1259E+18
 0.4059E-01 0.2194E-03 0.1472E+04 0.4187E+18 0.4677E+18 -.1232E+18
 0.4170E-01 0.1229E-03 0.1474E+04 0.2345E+18 0.3156E+18 -.1040E+18
 0.4281E-01 0.5367E-04 0.1475E+04 0.1024E+18 0.1945E+18 -.7459E+17
 0.4392E-01 0.1418E-04 0.1477E+04 0.2706E+17 0.1102E+18 -.4257E+17
 0.4502E-01 0.3688E-06 0.1479E+04 0.7038E+15 0.6107E+17 -.1489E+17
 0.4612E-01 0.3943E-05 0.1481E+04 0.7526E+16 0.3949E+17 0.3853E+16
 0.4722E-01 0.1523E-04 0.1482E+04 0.2907E+17 0.3523E+17 0.1217E+17
 0.4832E-01 0.2592E-04 0.1484E+04 0.4947E+17 0.3827E+17 0.1152E+17
 0.4941E-01 0.3090E-04 0.1486E+04 0.5898E+17 0.4112E+17 0.5367E+16
 0.5050E-01 0.2882E-04 0.1488E+04 0.5500E+17 0.3992E+17 -.2245E+16
 0.5159E-01 0.2144E-04 0.1489E+04 0.4091E+17 0.3422E+17 -.7958E+16
 0.5268E-01 0.1217E-04 0.1491E+04 0.2323E+17 0.2592E+17 -.9987E+16
 0.5376E-01 0.4455E-05 0.1493E+04 0.8503E+16 0.1774E+17 -.8318E+16
 0.5484E-01 0.4497E-06 0.1495E+04 0.8583E+15 0.1190E+17 -.4318E+16
 0.5592E-01 0.5070E-06 0.1497E+04 0.9677E+15 0.9313E+16 0.6180E+14
 0.5699E-01 0.3388E-05 0.1498E+04 0.6466E+16 0.9531E+16 0.3106E+16
 0.5807E-01 0.7038E-05 0.1500E+04 0.1343E+17 0.1117E+17 0.3935E+16
 0.5914E-01 0.9527E-05 0.1502E+04 0.1818E+17 0.1265E+17 0.2683E+16
 0.6021E-01 0.9780E-05 0.1504E+04 0.1867E+17 0.1286E+17 0.2735E+15
 0.6128E-01 0.7859E-05 0.1505E+04 0.1500E+17 0.1153E+17 -.2071E+16
 0.6234E-01 0.4745E-05 0.1507E+04 0.9057E+16 0.9158E+16 -.3356E+16
 0.6340E-01 0.1804E-05 0.1509E+04 0.3444E+16 0.6671E+16 -.3170E+16
 0.6446E-01 0.1635E-06 0.1511E+04 0.3120E+15 0.4966E+16 -.1769E+16
 0.6552E-01 0.2793E-06 0.1512E+04 0.5330E+15 0.4518E+16 0.1248E+15
 0.6657E-01 0.1830E-05 0.1514E+04 0.3492E+16 0.5227E+16 0.1671E+16
 0.6762E-01 0.3938E-05 0.1516E+04 0.7517E+16 0.6525E+16 0.2273E+16
 0.6867E-01 0.5598E-05 0.1518E+04 0.1068E+17 0.7666E+16 0.1789E+16
 0.6972E-01 0.6097E-05 0.1520E+04 0.1164E+17 0.8057E+16 0.5384E+15
 0.7076E-01 0.5283E-05 0.1521E+04 0.1008E+17 0.7482E+16 -.8777E+15
 0.7181E-01 0.3561E-05 0.1523E+04 0.6797E+16 0.6153E+16 -.1856E+16
 0.7285E-01 0.1673E-05 0.1525E+04 0.3192E+16 0.4574E+16 -.2036E+16
 0.7389E-01 0.3497E-06 0.1527E+04 0.6675E+15 0.3301E+16 -.1426E+16
 0.7492E-01 0.1858E-07 0.1528E+04 0.3546E+14 0.2706E+16 -.3570E+15
 0.7595E-01 0.6522E-06 0.1530E+04 0.1245E+16 0.2845E+16 0.6830E+15
 0.7699E-01 0.1828E-05 0.1532E+04 0.3489E+16 0.3469E+16 0.1268E+16
 0.7801E-01 0.2944E-05 0.1534E+04 0.5619E+16 0.4162E+16 0.1203E+16
 0.7904E-01 0.3487E-05 0.1535E+04 0.6655E+16 0.4532E+16 0.5855E+15
 0.8006E-01 0.3241E-05 0.1537E+04 0.6185E+16 0.4375E+16 -.2656E+15
 0.8109E-01 0.2347E-05 0.1539E+04 0.4480E+16 0.3739E+16 -.9632E+15
 0.8211E-01 0.1215E-05 0.1541E+04 0.2319E+16 0.2880E+16 -.1221E+16
 0.8312E-01 0.3204E-06 0.1543E+04 0.6116E+15 0.2132E+16 -.9642E+15
 0.8414E-01 0.1339E-09 0.1544E+04 0.2556E+12 0.1752E+16 -.3453E+15
 0.8515E-01 0.3181E-06 0.1546E+04 0.6070E+15 0.1822E+16 0.3427E+15
 0.8616E-01 0.1061E-05 0.1548E+04 0.2025E+16 0.2225E+16 0.8009E+15
 0.8717E-01 0.1851E-05 0.1550E+04 0.3533E+16 0.2712E+16 0.8520E+15
 0.8818E-01 0.2322E-05 0.1551E+04 0.4432E+16 0.3023E+16 0.5074E+15
 0.8918E-01 0.2273E-05 0.1553E+04 0.4338E+16 0.2997E+16 -.5310E+14
 0.9018E-01 0.1744E-05 0.1555E+04 0.3328E+16 0.2633E+16 -.5704E+15
 0.9118E-01 0.9802E-06 0.1557E+04 0.1871E+16 0.2081E+16 -.8230E+15
 0.9218E-01 0.3126E-06 0.1558E+04 0.5966E+15 0.1560E+16 -.7196E+15
 0.9317E-01 0.7266E-08 0.1560E+04 0.1387E+14 0.1262E+16 -.3292E+15
 0.9417E-01 0.1557E-06 0.1562E+04 0.2973E+15 0.1269E+16 0.1601E+15
 0.9516E-01 0.6470E-06 0.1564E+04 0.1235E+16 0.1524E+16 0.5296E+15
 0.9615E-01 0.1228E-05 0.1566E+04 0.2345E+16 0.1870E+16 0.6268E+15
 0.9713E-01 0.1625E-05 0.1567E+04 0.3102E+16 0.2120E+16 0.4278E+15
 0.9812E-01 0.1661E-05 0.1569E+04 0.3171E+16 0.2146E+16 0.3876E+14
 0.9910E-01 0.1330E-05 0.1571E+04 0.2538E+16 0.1929E+16 -.3573E+15
 0.1001E+00 0.7872E-06 0.1573E+04 0.1503E+16 0.1560E+16 -.5849E+15
 0.1011E+00 0.2756E-06 0.1574E+04 0.5261E+15 0.1197E+16 -.5515E+15
 0.1020E+00 0.1214E-07 0.1576E+04 0.2318E+14 0.9854E+15 -.2840E+15
 0.1030E+00 0.9529E-07 0.1578E+04 0.1819E+15 0.1000E+16 0.8963E+14
 0.1040E+00 0.4677E-06 0.1580E+04 0.8926E+15 0.1214E+16 0.4014E+15
 0.1049E+00 0.9480E-06 0.1582E+04 0.1809E+16 0.1511E+16 0.5178E+15
 0.1059E+00 0.1316E-05 0.1583E+04 0.2512E+16 0.1748E+16 0.3966E+15
 0.1069E+00 0.1410E-05 0.1585E+04 0.2690E+16 0.1811E+16 0.1010E+15
 0.1078E+00 0.1193E-05 0.1587E+04 0.2278E+16 0.1669E+16 -.2330E+15
 0.1088E+00 0.7679E-06 0.1589E+04 0.1466E+16 0.1381E+16 -.4588E+15
 0.1098E+00 0.3200E-06 0.1590E+04 0.6108E+15 0.1067E+16 -.4828E+15
 0.1107E+00 0.3907E-07 0.1592E+04 0.7457E+14 0.8529E+15 -.3029E+15
 0.1117E+00 0.3437E-07 0.1594E+04 0.6559E+14 0.8176E+15 -.5072E+13
 0.1126E+00 0.2917E-06 0.1596E+04 0.5568E+15 0.9592E+15 0.2775E+15
 0.1136E+00 0.6851E-06 0.1597E+04 0.1308E+16 0.1200E+16 0.4240E+15
 0.1145E+00 0.1035E-05 0.1599E+04 0.1976E+16 0.1425E+16 0.3775E+15
 0.1155E+00 0.1190E-05 0.1601E+04 0.2271E+16 0.1528E+16 0.1665E+15
 0.1164E+00 0.1086E-05 0.1603E+04 0.2073E+16 0.1461E+16 -.1116E+15
 0.1174E+00 0.7753E-06 0.1605E+04 0.1480E+16 0.1250E+16 -.3352E+15
 0.1183E+00 0.3929E-06 0.1606E+04 0.7500E+15 0.9773E+15 -.4122E+15
 0.1192E+00 0.9801E-07 0.1608E+04 0.1871E+15 0.7474E+15 -.3179E+15
 0.1202E+00 0.2771E-08 0.1610E+04 0.5288E+13 0.6384E+15 -.1027E+15
 0.1211E+00 0.1273E-06 0.1612E+04 0.2430E+15 0.6719E+15 0.1343E+15
 0.1220E+00 0.3961E-06 0.1613E+04 0.7559E+15 0.8073E+15 0.2897E+15
